Zone Netherlands,Country,ZIP,Flow,LDM-0.4,LDM-0.5,LDM-0.6,LDM-0.7,LDM-0.8,LDM-0.9,LDM-1.0,LDM-1.1,LDM-1.2,LDM-1.3,LDM-1.4,LDM-1.5,LDM-1.6,LDM-1.7,LDM-1.8,LDM-1.9,LDM-2,LDM-2.1,LDM-2.2,LDM-2.3,LDM-2.4,LDM-2.5,LDM-2.6,LDM-2.7,LDM-2.8,LDM-2.9,LDM-3,LDM-3.1,LDM-3.2,LDM-3.3,LDM-3.4,LDM-3.5,LDM-3.6,LDM-3.7,LDM-3.8,LDM-3.9,LDM-4,LDM-4.1,LDM-4.2,LDM-4.3,LDM-4.4,LDM-4.5,LDM-4.6,LDM-4.7,LDM-4.8,LDM-4.9,LDM-5,LDM-5.1,LDM-5.2,LDM-5.3,LDM-5.4,LDM-5.5,LDM-5.6,LDM-5.7,LDM-5.8,LDM-5.9,LDM-6
NL,FI,73,Export,€324,€335,€400,€416,€425,€456,€471,€524,€611,€623,€636,€701,€712,€722,€733,€744,€758,€774,€811,€855,€865,€882,€900,€918,€929,€970,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€2,€2,€2,€2,€2,€2,€2,€2,€2,€1.73
NL,FI,74,Export,€324,€335,€400,€416,€425,€456,€471,€524,€611,€623,€636,€701,€712,€722,€733,€744,€758,€774,€811,€855,€865,€882,€900,€918,€929,€970,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€2,€2,€2,€2,€2,€2,€2,€2,€2,€1.73
NL,FI,75,Export,€324,€335,€400,€416,€425,€456,€471,€524,€611,€623,€636,€701,€712,€722,€733,€744,€758,€774,€811,€855,€865,€882,€900,€918,€929,€970,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€2,€2,€2,€2,€2,€2,€2,€2,€2,€1.73
NL,FI,76,Export,€301,€315,€360,€362,€365,€390,€414,€461,€537,€548,€559,€617,€626,€635,€645,€654,€666,€699,€713,€740,€760,€776,€791,€807,€817,€854,€887,€904,€934,€953,€972,€991,€998,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1.52
NL,FI,77,Export,€301,€315,€360,€362,€365,€390,€414,€461,€537,€548,€559,€617,€626,€635,€645,€654,€666,€699,€713,€740,€760,€776,€791,€807,€817,€854,€887,€904,€934,€953,€972,€991,€998,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1.52
NL,FI,78,Export,€301,€315,€360,€362,€365,€390,€414,€461,€537,€548,€559,€617,€626,€635,€645,€654,€666,€699,€713,€740,€760,€776,€791,€807,€817,€854,€887,€904,€934,€953,€972,€991,€998,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1.52
NL,FI,79,Export,€301,€315,€360,€362,€365,€390,€414,€461,€537,€548,€559,€617,€626,€635,€645,€654,€666,€699,€713,€740,€760,€776,€791,€807,€817,€854,€887,€904,€934,€953,€972,€991,€998,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1.52
NL,FI,80,Export,€324,€335,€400,€416,€425,€456,€471,€524,€611,€623,€636,€701,€712,€722,€733,€744,€758,€774,€811,€855,€865,€882,€900,€918,€929,€970,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€2,€2,€2,€2,€2,€2,€2,€2,€2,€1.73
NL,FI,81,Export,€324,€335,€400,€416,€425,€456,€471,€524,€611,€623,€636,€701,€712,€722,€733,€744,€758,€774,€811,€855,€865,€882,€900,€918,€929,€970,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€2,€2,€2,€2,€2,€2,€2,€2,€2,€1.73
NL,FI,82,Export,€324,€335,€400,€416,€425,€456,€471,€524,€611,€623,€636,€701,€712,€722,€733,€744,€758,€774,€811,€855,€865,€882,€900,€918,€929,€970,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€2,€2,€2,€2,€2,€2,€2,€2,€2,€1.73
NL,FI,83,Export,€324,€335,€400,€416,€425,€456,€471,€524,€611,€623,€636,€701,€712,€722,€733,€744,€758,€774,€811,€855,€865,€882,€900,€918,€929,€970,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€2,€2,€2,€2,€2,€2,€2,€2,€2,€1.73
NL,FI,84,Export,€335,€360,€415,€465,€495,€513,€532,€591,€689,€703,€717,€791,€803,€815,€827,€840,€855,€876,€915,€945,€976,€995,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€2,€2,€2,€2,€2,€2,€2,€2,€2,€2,€2,€2,€2,€2,€2,€2,€2,€2
NL,FI,85,Export,€324,€335,€400,€416,€425,€456,€471,€524,€611,€623,€636,€701,€712,€722,€733,€744,€758,€774,€811,€855,€865,€882,€900,€918,€929,€970,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€2,€2,€2,€2,€2,€2,€2,€2,€2,€1.73
NL,FI,86,Export,€335,€360,€415,€465,€495,€513,€532,€591,€689,€703,€717,€791,€803,€815,€827,€840,€855,€876,€915,€945,€976,€995,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€2,€2,€2,€2,€2,€2,€2,€2,€2,€2,€2,€2,€2,€2,€2,€2,€2,€2
NL,FI,87,Export,€335,€360,€415,€465,€495,€513,€532,€591,€689,€703,€717,€791,€803,€815,€827,€840,€855,€876,€915,€945,€976,€995,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€2,€2,€2,€2,€2,€2,€2,€2,€2,€2,€2,€2,€2,€2,€2,€2,€2,€2
NL,FI,88,Export,€335,€360,€415,€465,€495,€513,€532,€591,€689,€703,€717,€791,€803,€815,€827,€840,€855,€876,€915,€945,€976,€995,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€2,€2,€2,€2,€2,€2,€2,€2,€2,€2,€2,€2,€2,€2,€2,€2,€2,€2
NL,FI,89,Export,€335,€360,€415,€465,€495,€513,€532,€591,€689,€703,€717,€791,€803,€815,€827,€840,€855,€876,€915,€945,€976,€995,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€2,€2,€2,€2,€2,€2,€2,€2,€2,€2,€2,€2,€2,€2,€2,€2,€2,€2
NL,FI,90,Export,€335,€360,€415,€465,€495,€513,€532,€591,€689,€703,€717,€791,€803,€815,€827,€840,€855,€876,€915,€945,€976,€995,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€2,€2,€2,€2,€2,€2,€2,€2,€2,€2,€2,€2,€2,€2,€2,€2,€2,€2
NL,FI,91,Export,€335,€360,€415,€465,€495,€513,€532,€591,€689,€703,€717,€791,€803,€815,€827,€840,€855,€876,€915,€945,€976,€995,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€2,€2,€2,€2,€2,€2,€2,€2,€2,€2,€2,€2,€2,€2,€2,€2,€2,€2
NL,FI,92,Export,€335,€360,€415,€465,€495,€513,€532,€591,€689,€703,€717,€791,€803,€815,€827,€840,€855,€876,€915,€945,€976,€995,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€2,€2,€2,€2,€2,€2,€2,€2,€2,€2,€2,€2,€2,€2,€2,€2,€2,€2
NL,FI,0,Export,€245,€265,€295,€302,€315,€344,€367,€409,€476,€486,€496,€523,€539,€550,€561,€572,€591,€610,€632,€656,€674,€688,€701,€715,€724,€749,€786,€800,€828,€845,€861,€879,€885,€894,€903,€912,€929,€943,€984,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1,€1.35
